Day_Open,Day_High,Day_Low,Day_Close,Day_SuperTrend,Day_Candle,Day_CandleBody,Day_5EMA,Day_15EMA,Day_20EMA,Day_50EMA,Day_200EMA,Day_RSI,Day_upper_shadow_pr,Day_lower_shadow_pr,Day_Candle_Signal,Day_Date,Day_SwingMin,Day_SwingMax,Datetime,Open,High,Low,Close,Pivot,Candle,CandleBody,5EMA,15EMA,20EMA,50EMA,200EMA,RSI,SuperTrend,upper_shadow_pr,lower_shadow_pr,Candle_Signal,Small_Swing_Min,Small_Swing_Max
16187.0,16359.5,16187.0,16340.5,-1,Green,172.5,16185.659057840086,16047.450326408536,16023.921625979207,16145.940962816734,16562.649850238246,74.38006082257901,100.0,0.0,Bearish,2022-07-19,15183.4,18114.7,2022-07-19 05:30:00,16187.0,16359.5,16187.0,16340.5,16295.666666666666,Green,172.5,16185.659057840086,16047.450326408536,16023.921625979207,16145.940962816734,16562.649850238246,74.38006082257901,-1,100.0,0.0,Bearish,15183.4,18114.7
16562.8,16588.0,16490.9,16520.8,1,Red,97.09999999999854,16297.372705226724,16106.61903560747,16071.243375885948,16160.64131721608,16562.233433817964,80.97166278315851,45.73502722323302,54.26497277676698,Neutral,2022-07-20,15183.4,16588.0,2022-07-20 05:30:00,16562.8,16588.0,16490.9,16520.8,16533.233333333334,Red,97.09999999999854,16297.372705226724,16106.61903560747,16071.243375885948,16160.64131721608,16562.233433817964,80.97166278315851,1,45.73502722323302,54.26497277676698,Neutral,15183.4,16588.0
16523.6,16626.9,16483.9,16605.2,1,Green,143.0,16399.981803484483,16168.941656156536,16122.096387706335,16178.074991050744,16562.660961839676,83.37445751403737,35.342019543976384,64.65798045602362,Neutral,2022-07-21,15183.4,16626.9,2022-07-21 05:30:00,16523.6,16626.9,16483.9,16605.2,16572.0,Green,143.0,16399.981803484483,16168.941656156536,16122.096387706335,16178.074991050744,16562.660961839676,83.37445751403737,1,35.342019543976384,64.65798045602362,Neutral,15183.4,16626.9
16661.2,16752.2,16610.9,16719.4,1,Green,141.29999999999927,16506.454535656325,16237.74894913697,16178.982446020018,16199.303422774245,16564.22055425918,86.2032307575914,39.47051744885661,60.52948255114339,Neutral,2022-07-22,15183.4,16752.2,2022-07-22 05:30:00,16661.2,16752.2,16610.9,16719.4,16694.166666666668,Green,141.29999999999927,16506.454535656325,16237.74894913697,16178.982446020018,16199.303422774245,16564.22055425918,86.2032307575914,1,39.47051744885661,60.52948255114339,Neutral,15183.4,16752.2
16662.6,16706.1,16564.2,16631.0,1,Red,141.89999999999782,16547.969690437552,16286.90533049485,16222.031736875255,16216.23270031251,16564.885026356107,74.4383751282999,39.4378966455125,60.5621033544875,Neutral,2022-07-25,15183.4,16752.2,2022-07-25 05:30:00,16662.6,16706.1,16564.2,16631.0,16633.766666666666,Red,141.89999999999782,16547.969690437552,16286.90533049485,16222.031736875255,16216.23270031251,16564.885026356107,74.4383751282999,1,39.4378966455125,60.5621033544875,Neutral,15183.4,16752.2
16632.9,16636.1,16463.3,16483.8,1,Red,172.79999999999927,16526.579793625035,16311.517164182995,16246.96204764904,16226.725535594373,16564.07821017346,58.488123513163735,13.502109704630726,86.49789029536927,Bullish,2022-07-26,15183.4,16752.2,2022-07-26 05:30:00,16632.9,16636.1,16463.3,16483.8,16527.733333333334,Red,172.79999999999927,16526.579793625035,16311.517164182995,16246.96204764904,16226.725535594373,16564.07821017346,58.488123513163735,1,13.502109704630726,86.49789029536927,Bullish,15183.4,16752.2
16475.3,16653.4,16438.8,16641.8,1,Green,214.60000000000218,16564.986529083355,16352.80251866012,16284.565662158655,16243.002965571064,16564.851561316013,67.46705334882043,24.11642411642756,75.88357588357243,Bullish,2022-07-27,15183.4,16752.2,2022-07-27 05:30:00,16475.3,16653.4,16438.8,16641.8,16578.0,Green,214.60000000000218,16564.986529083355,16352.80251866012,16284.565662158655,16243.002965571064,16564.851561316013,67.46705334882043,1,24.11642411642756,75.88357588357243,Bullish,15183.4,16752.2
16774.8,16947.7,16746.2,16929.6,1,Green,201.5,16686.524352722237,16424.902203827605,16345.99750385783,16269.928339470238,16568.48089901436,77.91065011865196,38.7580299785908,61.24197002140921,Neutral,2022-07-28,15183.4,16947.7,2022-07-28 05:30:00,16774.8,16947.7,16746.2,16929.6,16874.5,Green,201.5,16686.524352722237,16424.902203827605,16345.99750385783,16269.928339470238,16568.48089901436,77.91065011865196,1,38.7580299785908,61.24197002140921,Neutral,15183.4,16947.7
17079.5,17172.8,17018.2,17158.2,1,Green,154.59999999999854,16843.749568481493,16516.564428349157,16423.350122538035,16304.762522236111,16574.34875076546,83.08599988357108,19.23583662713961,80.76416337286038,Bullish,2022-07-29,15183.4,17172.8,2022-07-29 05:30:00,17079.5,17172.8,17018.2,17158.2,17116.399999999998,Green,154.59999999999854,16843.749568481493,16516.564428349157,16423.350122538035,16304.762522236111,16574.34875076546,83.08599988357108,1,19.23583662713961,80.76416337286038,Bullish,15183.4,17172.8
17243.2,17356.2,17154.8,17340.1,1,Green,201.40000000000146,17009.199712320995,16619.50637480551,16510.65963467727,16345.363991952341,16581.96816618073,86.17815056236397,15.406698564594853,84.59330143540514,Bullish,2022-08-01,15183.4,17356.2,2022-08-01 05:30:00,17243.2,17356.2,17154.8,17340.1,17283.7,Green,201.40000000000146,17009.199712320995,16619.50637480551,16510.65963467727,16345.363991952341,16581.96816618073,86.17815056236397,1,15.406698564594853,84.59330143540514,Bullish,15183.4,17356.2
17310.2,17390.2,17215.8,17345.4,1,Green,174.40000000000146,17121.266474880664,16710.243077954823,16590.158717088958,16384.581090307154,16589.56450283565,86.26593907793841,32.183908045976324,67.81609195402368,Neutral,2022-08-02,15183.4,17390.2,2022-08-02 05:30:00,17310.2,17390.2,17215.8,17345.4,17317.133333333335,Green,174.40000000000146,17121.266474880664,16710.243077954823,16590.158717088958,16384.581090307154,16589.56450283565,86.26593907793841,1,32.183908045976324,67.81609195402368,Neutral,15183.4,17390.2
17349.2,17407.5,17225.8,17388.2,1,Green,181.70000000000073,17210.244316587112,16794.98769321047,16666.162648794772,16423.938694608834,16597.511124697983,87.06224443057492,13.524877365101032,86.47512263489897,Bullish,2022-08-03,15183.4,17407.5,2022-08-03 05:30:00,17349.2,17407.5,17225.8,17388.2,17340.5,Green,181.70000000000073,17210.244316587112,16794.98769321047,16666.162648794772,16423.938694608834,16597.511124697983,87.06224443057492,1,13.524877365101032,86.47512263489897,Bullish,15183.4,17407.5
17463.1,17490.7,17161.2,17382.0,1,Red,329.5,17267.496211058075,16868.364231559164,16734.33763462384,16461.509726192802,16605.316984153724,86.19351521966372,11.111111111111924,88.88888888888808,Bullish,2022-08-04,15183.4,17490.7,2022-08-04 05:30:00,17463.1,17490.7,17161.2,17382.0,17344.633333333335,Red,329.5,17267.496211058075,16868.364231559164,16734.33763462384,16461.509726192802,16605.316984153724,86.19351521966372,1,11.111111111111924,88.88888888888808,Bullish,15183.4,17490.7
17423.7,17474.4,17348.8,17397.5,1,Red,125.60000000000218,17310.83080737205,16934.50620261427,16797.495955135855,16498.215227126417,16613.19940222185,86.594796797339,51.00603621730381,48.99396378269619,Neutral,2022-08-05,15183.4,17490.7,2022-08-05 05:30:00,17423.7,17474.4,17348.8,17397.5,17406.899999999998,Red,125.60000000000218,17310.83080737205,16934.50620261427,16797.495955135855,16498.215227126417,16613.19940222185,86.594796797339,1,51.00603621730381,48.99396378269619,Neutral,15183.4,17490.7
17401.5,17548.8,17359.8,17525.1,1,Green,189.0,17382.253871581368,17008.330427287485,16866.79157845625,16538.4852182195,16622.27304001069,89.58513319083025,36.238532110092045,63.761467889907955,Neutral,2022-08-08,15183.4,17548.8,2022-08-08 05:30:00,17401.5,17548.8,17359.8,17525.1,17477.899999999998,Green,189.0,17382.253871581368,17008.330427287485,16866.79157845625,16538.4852182195,16622.27304001069,89.58513319083025,1,36.238532110092045,63.761467889907955,Neutral,15183.4,17548.8
17566.1,17566.1,17442.8,17534.8,1,Red,123.29999999999927,17433.102581054245,17074.13912387655,16930.41142812708,16577.55638613246,16631.35291025934,89.79284147139589,0.0,100.0,Bullish,2022-08-10,15183.4,17566.1,2022-08-10 05:30:00,17566.1,17566.1,17442.8,17534.8,17514.566666666666,Red,123.29999999999927,17433.102581054245,17074.13912387655,16930.41142812708,16577.55638613246,16631.35291025934,89.79284147139589,1,0.0,100.0,Bullish,15183.4,17566.1
17711.7,17719.3,17631.9,17659.0,1,Red,87.39999999999782,17508.40172070283,17147.24673339198,16999.800815924504,16619.96593961746,16641.578254435863,92.18698362120033,21.902017291063927,78.09798270893607,Bullish,2022-08-11,15183.4,17719.3,2022-08-11 05:30:00,17711.7,17719.3,17631.9,17659.0,17670.066666666666,Red,87.39999999999782,17508.40172070283,17147.24673339198,16999.800815924504,16619.96593961746,16641.578254435863,92.18698362120033,1,21.902017291063927,78.09798270893607,Bullish,15183.4,17719.3
17659.7,17724.7,17597.8,17698.2,1,Green,126.90000000000146,17571.667813801887,17216.115891717986,17066.315023931693,16662.249628259913,16652.091903645458,92.82443476812298,29.977375565610366,70.02262443438964,Bullish,2022-08-12,15183.4,17724.7,2022-08-12 05:30:00,17659.7,17724.7,17597.8,17698.2,17673.566666666666,Green,126.90000000000146,17571.667813801887,17216.115891717986,17066.315023931693,16662.249628259913,16652.091903645458,92.82443476812298,1,29.977375565610366,70.02262443438964,Bullish,15183.4,17724.7
17797.2,17839.1,17764.1,17825.2,1,Green,75.0,17656.178542534595,17292.25140525324,17138.589783557247,16707.8555251909,16663.76462102212,94.55239179426476,29.574468085101742,70.42553191489827,Bullish,2022-08-16,15183.4,17839.1,2022-08-16 05:30:00,17797.2,17839.1,17764.1,17825.2,17809.466666666664,Green,75.0,17656.178542534595,17292.25140525324,17138.589783557247,16707.8555251909,16663.76462102212,94.55239179426476,1,29.574468085101742,70.42553191489827,Bullish,15183.4,17839.1
17868.2,17965.9,17833.3,17944.2,1,Green,132.60000000000218,17752.185695023065,17373.744979596584,17215.314566075605,16756.339622242234,16676.505271559217,95.71314544031462,38.33922261484079,61.66077738515921,Neutral,2022-08-17,15183.4,17965.9,2022-08-17 05:30:00,17868.2,17965.9,17833.3,17944.2,17914.466666666664,Green,132.60000000000218,17752.185695023065,17373.744979596584,17215.314566075605,16756.339622242234,16676.505271559217,95.71314544031462,1,38.33922261484079,61.66077738515921,Neutral,15183.4,17965.9
17898.7,17968.4,17852.1,17956.5,1,Green,116.30000000000291,17820.290463348712,17446.58935714701,17285.903655020786,16803.40473509548,16689.241537513855,95.82352371638157,20.341880341881563,79.65811965811844,Bullish,2022-08-18,15183.4,17968.4,2022-08-18 05:30:00,17898.7,17968.4,17852.1,17956.5,17925.666666666668,Green,116.30000000000291,17820.290463348712,17446.58935714701,17285.903655020786,16803.40473509548,16689.241537513855,95.82352371638157,1,20.341880341881563,79.65811965811844,Bullish,15183.4,17968.4
17966.6,17992.2,17710.8,17758.4,1,Red,281.40000000000146,17799.660308899143,17485.565687503637,17330.90330692357,16840.855529797616,16699.879930175408,63.98349618375717,34.97267759562931,65.0273224043707,Neutral,2022-08-19,15183.4,17992.2,2022-08-19 05:30:00,17966.6,17992.2,17710.8,17758.4,17820.466666666667,Red,281.40000000000146,17799.660308899143,17485.565687503637,17330.90330692357,16840.855529797616,16699.879930175408,63.98349618375717,1,34.97267759562931,65.0273224043707,Neutral,15183.4,17992.2
17682.9,17690.1,17467.3,17490.7,1,Red,222.79999999999927,17696.6735392661,17486.207476565683,17346.122039597518,16866.339626668298,16707.748786591572,41.57949290188376,23.529411764697493,76.4705882353025,Bullish,2022-08-22,15183.4,17992.2,2022-08-22 05:30:00,17682.9,17690.1,17467.3,17490.7,17549.366666666665,Red,222.79999999999927,17696.6735392661,17486.207476565683,17346.122039597518,16866.339626668298,16707.748786591572,41.57949290188376,1,23.529411764697493,76.4705882353025,Bullish,15183.4,17992.2
17357.3,17625.6,17345.2,17577.5,1,Green,280.3999999999978,17656.9490261774,17497.61904199497,17368.158035826327,16894.228268759736,16716.40302752101,48.58443958961705,79.90033222591507,20.099667774084935,Bearish,2022-08-23,15183.4,17992.2,2022-08-23 05:30:00,17357.3,17625.6,17345.2,17577.5,17516.100000000002,Green,280.3999999999978,17656.9490261774,17497.61904199497,17368.158035826327,16894.228268759736,16716.40302752101,48.58443958961705,1,79.90033222591507,20.099667774084935,Bearish,15183.4,17992.2
17525.4,17623.7,17499.2,17604.9,1,Green,124.5,17639.599350784934,17511.0291617456,17390.704889557153,16922.097748416218,16725.243793416324,50.818295574889774,41.77777777777616,58.22222222222384,Neutral,2022-08-24,15183.4,17992.2,2022-08-24 05:30:00,17525.4,17623.7,17499.2,17604.9,17575.933333333334,Green,124.5,17639.599350784934,17511.0291617456,17390.704889557153,16922.097748416218,16725.243793416324,50.818295574889774,1,41.77777777777616,58.22222222222384,Neutral,15183.4,17992.2
17679.0,17726.5,17487.4,17522.4,1,Red,239.09999999999854,17600.532900523292,17512.4505165274,17403.2472810279,16945.63901318421,16733.1756959694,43.92321493675813,57.57575757575758,42.42424242424242,Neutral,2022-08-25,15183.4,17992.2,2022-08-25 05:30:00,17679.0,17726.5,17487.4,17522.4,17578.766666666666,Red,239.09999999999854,17600.532900523292,17512.4505165274,17403.2472810279,16945.63901318421,16733.1756959694,43.92321493675813,1,57.57575757575758,42.42424242424242,Neutral,15183.4,17992.2
17619.3,17685.8,17519.3,17558.9,1,Red,166.5,17586.65526701553,17518.256701961473,17418.071349501435,16969.688463647573,16741.39185819856,47.69124047622649,62.676720075399274,37.32327992460072,Neutral,2022-08-26,15183.4,17992.2,2022-08-26 05:30:00,17619.3,17685.8,17519.3,17558.9,17588.0,Red,166.5,17586.65526701553,17518.256701961473,17418.071349501435,16969.688463647573,16741.39185819856,47.69124047622649,1,62.676720075399274,37.32327992460072,Neutral,15183.4,17992.2
17188.7,17380.2,17166.2,17312.9,1,Green,214.0,17495.403511343688,17492.587114216287,17408.0550305013,16983.147739582964,16747.07850637569,30.89925054580111,74.94432071269468,25.055679287305328,Bearish,2022-08-29,15183.4,17992.2,2022-08-29 05:30:00,17188.7,17380.2,17166.2,17312.9,17286.433333333334,Green,214.0,17495.403511343688,17492.587114216287,17408.0550305013,16983.147739582964,16747.07850637569,30.89925054580111,1,74.94432071269468,25.055679287305328,Bearish,15183.4,17992.2
17414.9,17777.7,17401.5,17759.3,1,Green,376.2000000000007,17583.36900756246,17525.92622493925,17441.506932358316,17013.58508312873,16757.150362033644,60.88743482816981,57.861635220125066,42.138364779874934,Neutral,2022-08-30,15183.4,17992.2,2022-08-30 05:30:00,17414.9,17777.7,17401.5,17759.3,17646.166666666668,Green,376.2000000000007,17583.36900756246,17525.92622493925,17441.506932358316,17013.58508312873,16757.150362033644,60.88743482816981,1,57.861635220125066,42.138364779874934,Neutral,15183.4,17992.2
17485.7,17695.6,17468.4,17542.8,1,Green,227.1999999999971,17569.846005041643,17528.035446821843,17451.153891181333,17034.338609280545,16764.967771366646,48.60999192609272,89.82951205173461,10.170487948265386,Bearish,2022-09-01,15183.4,17992.2,2022-09-01 05:30:00,17485.7,17695.6,17468.4,17542.8,17568.933333333334,Green,227.1999999999971,17569.846005041643,17528.035446821843,17451.153891181333,17034.338609280545,16764.967771366646,48.60999192609272,1,89.82951205173461,10.170487948265386,Bearish,15183.4,17992.2
17598.4,17643.8,17476.4,17539.4,1,Red,167.39999999999782,17559.69733669443,17529.456015969114,17459.558282497397,17054.144938328365,16772.67356468638,48.425973687458665,41.88191881918702,58.11808118081297,Neutral,2022-09-02,15183.4,17992.2,2022-09-02 05:30:00,17598.4,17643.8,17476.4,17539.4,17553.2,Red,167.39999999999782,17559.69733669443,17529.456015969114,17459.558282497397,17054.144938328365,16772.67356468638,48.425973687458665,1,41.88191881918702,58.11808118081297,Neutral,15183.4,17992.2
17546.4,17683.2,17540.3,17665.8,1,Green,142.90000000000146,17595.06489112962,17546.499013972974,17479.20035083098,17078.131411335096,16781.56039488851,55.877494068141225,74.04255319148409,25.95744680851591,Bearish,2022-09-05,15183.4,17992.2,2022-09-05 05:30:00,17546.4,17683.2,17540.3,17665.8,17629.766666666666,Green,142.90000000000146,17595.06489112962,17546.499013972974,17479.20035083098,17078.131411335096,16781.56039488851,55.877494068141225,1,74.04255319148409,25.95744680851591,Bearish,15183.4,17992.2
17695.7,17764.7,17587.7,17655.6,1,Red,177.0,17615.24326075308,17560.13663722635,17496.000317418504,17100.777238341565,16790.257306382162,55.106500014546945,50.40175310445662,49.59824689554339,Neutral,2022-09-06,15183.4,17992.2,2022-09-06 05:30:00,17695.7,17764.7,17587.7,17655.6,17669.333333333332,Red,177.0,17615.24326075308,17560.13663722635,17496.000317418504,17100.777238341565,16790.257306382162,55.106500014546945,1,50.40175310445662,49.59824689554339,Neutral,15183.4,17992.2
17519.4,17650.8,17484.3,17624.4,1,Green,166.5,17618.29550716872,17568.169557573055,17508.22885861674,17121.311464288956,16798.557233681844,52.45008473369878,42.92682926828913,57.07317073171087,Neutral,2022-09-07,15183.4,17992.2,2022-09-07 05:30:00,17519.4,17650.8,17484.3,17624.4,17586.5,Green,166.5,17618.29550716872,17568.169557573055,17508.22885861674,17121.311464288956,16798.557233681844,52.45008473369878,1,42.92682926828913,57.07317073171087,Neutral,15183.4,17992.2
17748.2,17807.7,17691.9,17798.8,1,Green,115.79999999999927,17678.463671445814,17596.998362876424,17535.90230065324,17147.879642159976,16808.509898023316,64.06839339545797,13.650306748468338,86.34969325153166,Bullish,2022-09-08,15183.4,17992.2,2022-09-08 05:30:00,17748.2,17807.7,17691.9,17798.8,17766.133333333335,Green,115.79999999999927,17678.463671445814,17596.998362876424,17535.90230065324,17147.879642159976,16808.509898023316,64.06839339545797,1,13.650306748468338,86.34969325153166,Bullish,15183.4,17992.2
17923.3,17925.9,17786.0,17833.3,1,Red,139.90000000000146,17730.075780963874,17626.53606751687,17564.225891067217,17174.758871879192,16818.706814460893,66.03826059389172,5.210420841687589,94.7895791583124,Bullish,2022-09-09,15183.4,17992.2,2022-09-09 05:30:00,17923.3,17925.9,17786.0,17833.3,17848.399999999998,Red,139.90000000000146,17730.075780963874,17626.53606751687,17564.225891067217,17174.758871879192,16818.706814460893,66.03826059389172,1,5.210420841687589,94.7895791583124,Bullish,15183.4,17992.2
17890.8,17980.6,17889.2,17936.3,1,Green,91.39999999999782,17798.81718730925,17665.25655907726,17599.661520489386,17204.623229844718,16829.827144665265,71.6135860023289,96.51416122004657,3.485838779953422,Bearish,2022-09-12,15183.4,17992.2,2022-09-12 05:30:00,17890.8,17980.6,17889.2,17936.3,17935.36666666667,Green,91.39999999999782,17798.81718730925,17665.25655907726,17599.661520489386,17204.623229844718,16829.827144665265,71.6135860023289,1,96.51416122004657,3.485838779953422,Bearish,15183.4,17992.2
18044.4,18088.3,18015.4,18070.1,1,Green,72.89999999999782,17889.244791539502,17715.861989192603,17644.46518520468,17238.563495341,16842.168168101434,77.39765992718765,38.55932203389925,61.44067796610074,Neutral,2022-09-13,15183.4,18088.3,2022-09-13 05:30:00,18044.4,18088.3,18015.4,18070.1,18057.93333333333,Green,72.89999999999782,17889.244791539502,17715.861989192603,17644.46518520468,17238.563495341,16842.168168101434,77.39765992718765,1,38.55932203389925,61.44067796610074,Neutral,15183.4,18088.3
17771.2,18091.6,17771.2,18003.8,1,Green,320.3999999999978,17927.429861026336,17751.854240543526,17678.687548518523,17268.572770033512,16853.726693791967,69.03350810641035,100.0,0.0,Bearish,2022-09-14,15183.4,18091.6,2022-09-14 05:30:00,17771.2,18091.6,17771.2,18003.8,17955.533333333336,Green,320.3999999999978,17927.429861026336,17751.854240543526,17678.687548518523,17268.572770033512,16853.726693791967,69.03350810641035,1,100.0,0.0,Bearish,15183.4,18091.6
18046.3,18096.2,17861.5,17877.4,1,Red,234.70000000000073,17910.753240684226,17767.547460475584,17697.61254389771,17292.44834767926,16863.912497833837,55.349266371390875,75.83586626139703,24.164133738602967,Bearish,2022-09-15,15183.4,18096.2,2022-09-15 05:30:00,18046.3,18096.2,17861.5,17877.4,17945.033333333333,Red,234.70000000000073,17910.753240684226,17767.547460475584,17697.61254389771,17292.44834767926,16863.912497833837,55.349266371390875,1,75.83586626139703,24.164133738602967,Bearish,15183.4,18096.2
17796.8,17820.1,17497.2,17530.8,1,Red,322.8999999999978,17784.10216045615,17737.954027916134,17681.72563495507,17301.79547129968,16870.548194372805,33.49904167468324,40.94903339191593,59.05096660808407,Neutral,2022-09-16,15183.4,18096.2,2022-09-16 05:30:00,17796.8,17820.1,17497.2,17530.8,17616.033333333336,Red,322.8999999999978,17784.10216045615,17737.954027916134,17681.72563495507,17301.79547129968,16870.548194372805,33.49904167468324,1,40.94903339191593,59.05096660808407,Neutral,15183.4,18096.2
17540.7,17667.2,17429.7,17622.2,1,Green,237.5,17730.134773637434,17723.48477442662,17676.05652686411,17314.360354778124,16878.027316816857,40.88399869287445,28.846153846153843,71.15384615384616,Bullish,2022-09-19,15183.4,18096.2,2022-09-19 05:30:00,17540.7,17667.2,17429.7,17622.2,17573.033333333336,Green,237.5,17730.134773637434,17723.48477442662,17676.05652686411,17314.360354778124,16878.027316816857,40.88399869287445,1,28.846153846153843,71.15384615384616,Bullish,15183.4,18096.2
17770.4,17919.3,17744.4,17816.2,1,Green,174.89999999999782,17758.82318242496,17735.074177623294,17689.403524305624,17334.040340865256,16887.36236839082,53.91824348954164,79.86057319907026,20.139426800929737,Bearish,2022-09-20,15183.4,18096.2,2022-09-20 05:30:00,17770.4,17919.3,17744.4,17816.2,17826.63333333333,Green,174.89999999999782,17758.82318242496,17735.074177623294,17689.403524305624,17334.040340865256,16887.36236839082,53.91824348954164,1,79.86057319907026,20.139426800929737,Bearish,15183.4,18096.2
17766.3,17838.7,17663.6,17718.3,1,Red,175.10000000000218,17745.315454949974,17732.97740542038,17692.15556960985,17349.109347105834,16895.630404526233,47.56712862616585,56.96302124311582,43.036978756884174,Neutral,2022-09-21,15183.4,18096.2,2022-09-21 05:30:00,17766.3,17838.7,17663.6,17718.3,17740.2,Red,175.10000000000218,17745.315454949974,17732.97740542038,17692.15556960985,17349.109347105834,16895.630404526233,47.56712862616585,1,56.96302124311582,43.036978756884174,Neutral,15183.4,18096.2
17609.7,17722.8,17532.4,17629.8,1,Green,190.39999999999782,17706.810303299982,17720.08022974283,17686.216943932723,17360.116823689918,16902.93557463045,42.17774153580178,54.60951262478003,45.39048737521997,Neutral,2022-09-22,15183.4,18096.2,2022-09-22 05:30:00,17609.7,17722.8,17532.4,17629.8,17628.333333333332,Green,190.39999999999782,17706.810303299982,17720.08022974283,17686.216943932723,17360.116823689918,16902.93557463045,42.17774153580178,1,54.60951262478003,45.39048737521997,Neutral,15183.4,18096.2
17593.8,17642.2,17291.7,17327.3,1,Red,350.5,17580.306868866654,17670.982701024976,17652.03437784389,17358.82988942757,16907.158106226165,28.79567764392155,57.61904761904935,42.380952380950646,Neutral,2022-09-23,15183.4,18096.2,2022-09-23 05:30:00,17593.8,17642.2,17291.7,17327.3,17420.399999999998,Red,350.5,17580.306868866654,17670.982701024976,17652.03437784389,17358.82988942757,16907.158106226165,28.79567764392155,1,57.61904761904935,42.380952380950646,Neutral,15183.4,18096.2
17156.3,17196.4,16978.3,17016.3,-1,Red,218.10000000000218,17392.304579244435,17589.147363396853,17591.48824662066,17345.397344744135,16908.24409521894,20.69499846617012,51.34443021767101,48.65556978232898,Neutral,2022-09-26,16978.3,18096.2,2022-09-26 05:30:00,17156.3,17196.4,16978.3,17016.3,17063.666666666668,Red,218.10000000000218,17392.304579244435,17589.147363396853,17591.48824662066,17345.397344744135,16908.24409521894,20.69499846617012,-1,51.34443021767101,48.65556978232898,Neutral,16978.3,18096.2
17110.9,17176.4,16942.3,17007.4,-1,Red,234.10000000000218,17264.003052829627,17516.428942972245,17535.86079456155,17332.142546911033,16909.230721137163,20.49698488696727,50.15313935681386,49.84686064318613,Neutral,2022-09-27,16942.3,18096.2,2022-09-27 05:30:00,17110.9,17176.4,16942.3,17007.4,17042.033333333333,Red,234.10000000000218,17264.003052829627,17516.428942972245,17535.86079456155,17332.142546911033,16909.230721137163,20.49698488696727,-1,50.15313935681386,49.84686064318613,Neutral,16942.3,18096.2
16870.6,17037.6,16820.4,16858.6,-1,Red,217.1999999999971,17128.86870188642,17434.200325100715,17471.35976650807,17313.572250953737,16908.72693286714,17.195951240360955,81.38401559454307,18.615984405456935,Bearish,2022-09-28,16820.4,18096.2,2022-09-28 05:30:00,16870.6,17037.6,16820.4,16858.6,16905.533333333333,Red,217.1999999999971,17128.86870188642,17434.200325100715,17471.35976650807,17313.572250953737,16908.72693286714,17.195951240360955,-1,81.38401559454307,18.615984405456935,Bearish,16820.4,18096.2
16993.6,17026.1,16788.6,16818.1,-1,Red,237.5,17025.279134590946,17357.187784463127,17409.14455065016,17294.14196660261,16907.825172341098,16.336629559071852,52.41935483870967,47.58064516129033,Neutral,2022-09-29,16788.6,18096.2,2022-09-29 05:30:00,16993.6,17026.1,16788.6,16818.1,16877.6,Red,237.5,17025.279134590946,17357.187784463127,17409.14455065016,17294.14196660261,16907.825172341098,16.336629559071852,-1,52.41935483870967,47.58064516129033,Neutral,16788.6,18096.2
16798.1,17187.1,16747.7,17094.3,-1,Green,439.3999999999978,17048.2860897273,17324.326811405237,17379.159355350144,17286.305026735838,16909.68064326308,40.62042422969424,64.80446927374382,35.19553072625617,Neutral,2022-09-30,16747.7,18096.2,2022-09-30 05:30:00,16798.1,17187.1,16747.7,17094.3,17009.7,Green,439.3999999999978,17048.2860897273,17324.326811405237,17379.159355350144,17286.305026735838,16909.68064326308,40.62042422969424,-1,64.80446927374382,35.19553072625617,Neutral,16747.7,18096.2
17102.1,17114.7,16855.6,16887.3,-1,Red,259.1000000000022,16994.6240598182,17269.698459979583,17332.31560722156,17270.657770785412,16909.45795029529,32.211812867292224,28.44243792325362,71.55756207674638,Bullish,2022-10-03,16747.7,18096.2,2022-10-03 05:30:00,17102.1,17114.7,16855.6,16887.3,16952.533333333336,Red,259.1000000000022,16994.6240598182,17269.698459979583,17332.31560722156,17270.657770785412,16909.45795029529,32.211812867292224,-1,28.44243792325362,71.55756207674638,Bullish,16747.7,18096.2
17147.4,17287.3,17117.3,17274.3,-1,Green,170.0,17087.849373212135,17270.273652482134,17326.7903112957,17270.800603303633,16913.08821944658,53.709561683678224,30.16241299303792,69.83758700696208,Neutral,2022-10-04,16747.7,18096.2,2022-10-04 05:30:00,17147.4,17287.3,17117.3,17274.3,17226.3,Green,170.0,17087.849373212135,17270.273652482134,17326.7903112957,17270.800603303633,16913.08821944658,53.709561683678224,-1,30.16241299303792,69.83758700696208,Neutral,16747.7,18096.2
17379.2,17428.8,17315.7,17331.8,-1,Red,113.09999999999854,17169.16624880809,17277.964445921865,17327.267424505633,17273.19273650741,16917.25450582025,56.186877071810216,75.49467275494786,24.505327245052143,Bearish,2022-10-06,16747.7,18096.2,2022-10-06 05:30:00,17379.2,17428.8,17315.7,17331.8,17358.766666666666,Red,113.09999999999854,17169.16624880809,17277.964445921865,17327.267424505633,17273.19273650741,16917.25450582025,56.186877071810216,-1,75.49467275494786,24.505327245052143,Bearish,16747.7,18096.2
17287.2,17337.3,17216.9,17314.7,-1,Green,120.39999999999782,17217.677499205394,17282.55639018163,17326.07052693367,17274.820472330648,16921.209187354376,55.13390162129513,24.32723358449847,75.67276641550154,Bullish,2022-10-07,16747.7,18096.2,2022-10-07 05:30:00,17287.2,17337.3,17216.9,17314.7,17289.63333333333,Green,120.39999999999782,17217.677499205394,17282.55639018163,17326.07052693367,17274.820472330648,16921.209187354376,55.13390162129513,-1,24.32723358449847,75.67276641550154,Bullish,16747.7,18096.2
